address_id,line1,line2,city,province_id,postal_code,country_code,created_at
3400,Calle 4796,,CABA,1,5700,AR,2024-10-22 18:23:26
3401,Calle 9294,Piso 8 Dto A,San Rafael,4,2904,AR,2025-07-21 09:46:25
3402,Calle 851,,Mar del Plata,1,4771,AR,2025-08-05 20:38:21
3403,Calle 7419,,La Plata,1,4981,AR,2024-02-29 22:05:30
3404,Calle 2557,Piso 12 Dto A,Mar del Plata,1,6188,AR,2023-08-13 11:15:33
3405,Calle 8000,Piso 7 Dto C,Villa Carlos Paz,2,1192,AR,2025-01-09 06:28:51
3406,Calle 3600,Piso 11 Dto A,Mar del Plata,1,4284,AR,2023-05-12 17:58:01
3407,Calle 2483,Piso 1 Dto A,CABA,1,9247,AR,2024-06-25 23:29:20
3408,Calle 8899,,La Plata,1,7928,AR,2025-04-06 03:52:40
3409,Calle 376,Piso 9 Dto A,Villa Carlos Paz,2,9171,AR,2023-09-16 06:37:51
3410,Calle 143,Piso 6 Dto C,Villa Carlos Paz,2,5686,AR,2025-03-11 12:58:36
3411,Calle 2181,Piso 1 Dto C,Rafaela,3,7869,AR,2024-07-13 20:36:41
3412,Calle 1864,Piso 4 Dto A,Córdoba,2,7055,AR,2023-09-28 08:58:44
3413,Calle 6131,,Mendoza,4,2268,AR,2023-10-21 05:00:56
3414,Calle 6415,Piso 2 Dto B,Santa Fe,3,9693,AR,2023-08-07 05:29:52
3415,Calle 3552,,CABA,1,5683,AR,2024-06-05 13:33:41
3416,Calle 4618,,Córdoba,2,2046,AR,2024-10-28 11:40:01
3417,Calle 5570,,Mar del Plata,1,6409,AR,2024-02-26 14:28:03
3418,Calle 1689,,Mar del Plata,1,8820,AR,2024-08-30 00:36:35
3419,Calle 8286,,La Plata,1,1196,AR,2023-10-13 04:11:35
3420,Calle 5207,Piso 7 Dto B,San Rafael,4,2802,AR,2025-05-31 14:50:53
3421,Calle 8994,,Santa Fe,3,1609,AR,2024-01-01 10:09:33
3422,Calle 1683,,Rafaela,3,8925,AR,2023-10-12 17:48:23
3423,Calle 5994,Piso 9 Dto B,CABA,1,9476,AR,2025-02-20 04:01:55
3424,Calle 9360,Piso 8 Dto B,Mar del Plata,1,6836,AR,2025-07-23 20:04:44
3425,Calle 2619,Piso 7 Dto A,CABA,1,1682,AR,2024-09-15 10:03:52
3426,Calle 8787,,Santa Fe,3,5187,AR,2024-11-09 20:39:55
3427,Calle 9635,Piso 6 Dto B,Córdoba,2,8204,AR,2023-12-24 22:35:05
3428,Calle 5976,,CABA,1,5625,AR,2024-01-08 08:14:23
3429,Calle 2327,Piso 2 Dto B,Mar del Plata,1,6491,AR,2025-09-21 05:50:12
3430,Calle 5411,Piso 9 Dto B,Mar del Plata,1,8008,AR,2025-09-03 08:53:49
3431,Calle 71,,CABA,1,9444,AR,2024-10-16 16:22:19
3432,Calle 2929,Piso 8 Dto B,La Plata,1,4636,AR,2024-06-05 04:48:50
3433,Calle 6079,,Mar del Plata,1,3696,AR,2024-09-14 00:02:55
3434,Calle 6073,,Mar del Plata,1,4908,AR,2023-05-12 20:43:17
3435,Calle 3121,Piso 1 Dto C,Santa Fe,3,3049,AR,2023-05-18 09:14:45
3436,Calle 9103,Piso 12 Dto A,Córdoba,2,8784,AR,2025-05-03 18:54:28
3437,Calle 1900,Piso 2 Dto C,Mar del Plata,1,3297,AR,2024-09-12 14:39:06
3438,Calle 7877,Piso 11 Dto C,Mar del Plata,1,4250,AR,2023-05-07 16:53:17
3439,Calle 142,,Rosario,3,2199,AR,2023-07-19 15:25:55
3440,Calle 4566,Piso 3 Dto A,Rafaela,3,5755,AR,2025-06-03 10:00:54
3441,Calle 850,Piso 6 Dto C,Mar del Plata,1,8324,AR,2025-05-04 13:51:38
3442,Calle 7000,Piso 2 Dto C,Mar del Plata,1,2774,AR,2024-12-10 09:41:09
3443,Calle 7119,Piso 6 Dto B,Mar del Plata,1,8458,AR,2025-01-26 19:36:26
3444,Calle 9985,Piso 12 Dto C,Mar del Plata,1,9585,AR,2024-05-04 07:51:50
3445,Calle 264,Piso 1 Dto C,La Plata,1,3495,AR,2024-01-11 20:17:39
3446,Calle 2268,Piso 11 Dto B,Godoy Cruz,4,4215,AR,2025-04-17 20:46:20
3447,Calle 2987,,Río Cuarto,2,5233,AR,2024-05-18 20:24:09
3448,Calle 218,Piso 8 Dto A,San Rafael,4,5661,AR,2025-05-17 22:06:27
3449,Calle 821,Piso 2 Dto B,Villa Carlos Paz,2,2872,AR,2023-09-11 08:08:55
3450,Calle 609,,Godoy Cruz,4,1718,AR,2023-08-21 13:33:31
3451,Calle 6866,,CABA,1,3204,AR,2025-01-18 10:30:25
3452,Calle 3424,Piso 11 Dto B,Mar del Plata,1,6509,AR,2025-04-12 22:15:38
3453,Calle 3616,,Rosario,3,6868,AR,2025-06-08 06:57:46
3454,Calle 3063,Piso 2 Dto B,Rafaela,3,8733,AR,2023-09-24 19:31:33
3455,Calle 3973,Piso 12 Dto C,Santa Fe,3,7346,AR,2024-07-19 14:32:11
3456,Calle 2553,,Córdoba,2,9107,AR,2023-12-07 11:26:55
3457,Calle 6936,,Santa Fe,3,6085,AR,2025-01-05 06:20:15
3458,Calle 9704,Piso 3 Dto C,La Plata,1,3105,AR,2024-07-29 15:38:48
3459,Calle 2315,Piso 1 Dto C,CABA,1,1813,AR,2023-09-17 03:45:36
3460,Calle 6177,,Mar del Plata,1,1394,AR,2025-09-21 02:51:51
3461,Calle 3416,,Santa Fe,3,7564,AR,2024-03-16 05:20:21
3462,Calle 3247,Piso 4 Dto B,Río Cuarto,2,4556,AR,2024-12-18 11:13:41
3463,Calle 211,,Córdoba,2,1617,AR,2023-07-26 10:10:55
3464,Calle 9645,Piso 4 Dto A,Mar del Plata,1,9536,AR,2023-10-30 00:39:51
3465,Calle 8712,,Villa Carlos Paz,2,6503,AR,2024-07-11 21:54:28
3466,Calle 9833,,Mar del Plata,1,4770,AR,2023-07-21 16:36:26
3467,Calle 3615,Piso 11 Dto B,San Rafael,4,7958,AR,2023-09-20 12:16:55
3468,Calle 6454,,La Plata,1,9386,AR,2023-09-10 22:08:04
3469,Calle 7031,Piso 9 Dto A,CABA,1,5965,AR,2025-04-17 19:41:14
3470,Calle 7504,,Santa Fe,3,2206,AR,2023-09-20 03:12:11
3471,Calle 8987,,La Plata,1,1137,AR,2025-03-08 02:22:32
3472,Calle 9907,Piso 8 Dto C,CABA,1,3285,AR,2023-09-30 01:20:52
3473,Calle 5054,Piso 3 Dto C,Córdoba,2,4813,AR,2025-05-11 21:49:33
3474,Calle 5833,,San Rafael,4,7644,AR,2025-05-29 16:44:53
3475,Calle 1611,Piso 9 Dto B,Mar del Plata,1,7522,AR,2023-11-16 14:13:41
3476,Calle 3552,Piso 7 Dto A,Río Cuarto,2,9925,AR,2025-07-31 01:22:54
3477,Calle 5858,Piso 1 Dto A,San Rafael,4,3645,AR,2025-04-19 09:57:02
3478,Calle 9702,Piso 3 Dto A,Mendoza,4,8082,AR,2025-03-11 17:16:47
3479,Calle 8436,,Mar del Plata,1,8332,AR,2025-01-11 20:17:30
3480,Calle 5323,,La Plata,1,8598,AR,2024-07-31 17:26:39
3481,Calle 5210,,Córdoba,2,3221,AR,2024-09-19 11:25:11
3482,Calle 7869,Piso 8 Dto A,La Plata,1,6287,AR,2025-06-14 12:25:41
3483,Calle 8996,Piso 4 Dto C,CABA,1,9719,AR,2023-06-13 06:31:27
3484,Calle 4767,,CABA,1,7349,AR,2024-09-29 02:40:09
3485,Calle 3088,,Mar del Plata,1,6775,AR,2025-01-10 21:54:33
3486,Calle 8756,,CABA,1,2870,AR,2024-08-27 00:51:42
3487,Calle 919,,CABA,1,1071,AR,2024-02-15 06:26:02
3488,Calle 2965,Piso 9 Dto B,Mar del Plata,1,6727,AR,2025-04-24 07:57:41
3489,Calle 3817,,San Rafael,4,4214,AR,2023-06-02 23:45:15
3490,Calle 2457,,Mar del Plata,1,2045,AR,2025-07-01 20:53:01
3491,Calle 592,,Mar del Plata,1,1376,AR,2025-01-18 17:00:40
3492,Calle 5647,,Río Cuarto,2,4720,AR,2024-02-23 15:38:44
3493,Calle 1951,,CABA,1,7298,AR,2024-01-22 05:01:07
3494,Calle 8168,,Rosario,3,3229,AR,2024-06-15 12:06:31
3495,Calle 6939,Piso 3 Dto B,Santa Fe,3,6955,AR,2024-05-11 14:41:39
3496,Calle 4724,Piso 1 Dto C,Mar del Plata,1,9107,AR,2023-09-25 22:49:02
3497,Calle 4999,Piso 7 Dto C,Santa Fe,3,7684,AR,2025-06-14 13:37:47
3498,Calle 6233,,Mar del Plata,1,6929,AR,2024-08-20 03:17:24
3499,Calle 3586,,La Plata,1,5598,AR,2024-12-17 13:53:42
3500,Calle 8790,Piso 11 Dto B,Río Cuarto,2,9423,AR,2024-03-09 13:20:17
3501,Calle 8302,,Villa Carlos Paz,2,6786,AR,2025-09-01 18:51:14
3502,Calle 2622,,San Rafael,4,8113,AR,2025-01-03 09:17:12
3503,Calle 5132,,Rafaela,3,8548,AR,2025-05-09 09:51:17
3504,Calle 75,Piso 9 Dto C,La Plata,1,4992,AR,2024-01-08 02:29:19
3505,Calle 6694,,Rafaela,3,5125,AR,2024-08-15 05:22:14
3506,Calle 7056,Piso 10 Dto C,Mar del Plata,1,9774,AR,2023-06-24 04:53:00
3507,Calle 5007,Piso 6 Dto A,Mar del Plata,1,1522,AR,2024-02-01 15:34:07
3508,Calle 7594,,La Plata,1,1837,AR,2025-04-16 07:12:50
3509,Calle 9888,,CABA,1,8658,AR,2025-03-30 03:16:31
3510,Calle 8029,Piso 3 Dto C,Mar del Plata,1,5417,AR,2024-10-23 11:56:21
3511,Calle 79,,Río Cuarto,2,2039,AR,2025-02-19 02:29:35
3512,Calle 5754,,Mar del Plata,1,3173,AR,2023-05-13 13:24:05
3513,Calle 380,,La Plata,1,6106,AR,2024-03-26 18:50:36
3514,Calle 2282,Piso 8 Dto C,CABA,1,4809,AR,2024-04-17 15:45:13
3515,Calle 5417,,Rafaela,3,2829,AR,2023-12-12 22:57:04
3516,Calle 9439,,La Plata,1,7571,AR,2024-11-12 02:04:43
3517,Calle 4329,Piso 3 Dto C,La Plata,1,7230,AR,2024-02-14 13:23:41
3518,Calle 1819,Piso 12 Dto A,Santa Fe,3,9124,AR,2024-04-17 02:36:46
3519,Calle 5736,Piso 6 Dto B,Mar del Plata,1,2314,AR,2024-06-12 04:30:14
3520,Calle 672,,Villa Carlos Paz,2,4803,AR,2024-09-20 14:16:00
3521,Calle 4988,Piso 6 Dto B,La Plata,1,4603,AR,2025-04-09 21:13:48
3522,Calle 2224,,Villa Carlos Paz,2,7811,AR,2025-04-12 19:01:29
3523,Calle 4099,,La Plata,1,2423,AR,2024-09-10 03:47:08
3524,Calle 6934,,Santa Fe,3,7969,AR,2024-06-08 17:53:15
3525,Calle 6952,Piso 1 Dto C,Rosario,3,9613,AR,2023-11-06 03:03:17
3526,Calle 7243,,Mar del Plata,1,1970,AR,2025-02-22 12:00:16
3527,Calle 9888,,Córdoba,2,4848,AR,2024-10-08 23:59:57
3528,Calle 8095,Piso 1 Dto B,Godoy Cruz,4,1532,AR,2024-09-29 12:41:13
3529,Calle 8845,Piso 3 Dto A,Río Cuarto,2,8220,AR,2024-04-23 12:12:05
3530,Calle 2839,,Córdoba,2,9700,AR,2025-09-15 19:10:28
3531,Calle 5056,,CABA,1,5780,AR,2023-12-28 12:25:37
3532,Calle 9959,Piso 4 Dto B,La Plata,1,7000,AR,2023-07-16 18:23:02
3533,Calle 9060,,Rosario,3,2754,AR,2024-05-22 15:20:41
3534,Calle 5928,Piso 6 Dto B,La Plata,1,8644,AR,2024-02-17 02:02:35
3535,Calle 1806,Piso 12 Dto B,Córdoba,2,1397,AR,2024-07-22 02:25:38
3536,Calle 1394,,Córdoba,2,5901,AR,2024-05-26 09:23:09
3537,Calle 6104,,Mar del Plata,1,3568,AR,2025-05-26 13:42:22
3538,Calle 1757,Piso 6 Dto A,Mar del Plata,1,3409,AR,2023-10-31 04:02:18
3539,Calle 9912,Piso 3 Dto B,Godoy Cruz,4,2052,AR,2025-04-07 00:35:35
3540,Calle 8344,,CABA,1,2366,AR,2023-07-28 05:25:40
3541,Calle 3746,,Villa Carlos Paz,2,2604,AR,2025-09-06 07:25:56
3542,Calle 1238,,Mar del Plata,1,8544,AR,2025-03-11 23:32:53
3543,Calle 441,Piso 6 Dto A,Rosario,3,8984,AR,2023-05-07 12:29:35
3544,Calle 5674,,La Plata,1,7113,AR,2024-03-06 05:55:47
3545,Calle 5207,,La Plata,1,1096,AR,2023-11-25 09:30:15
3546,Calle 8532,Piso 4 Dto C,Santa Fe,3,1560,AR,2024-03-31 22:57:57
3547,Calle 5673,Piso 1 Dto A,Villa Carlos Paz,2,9241,AR,2025-01-16 00:19:17
3548,Calle 774,,La Plata,1,5459,AR,2023-05-19 05:13:54
3549,Calle 3371,Piso 5 Dto B,Río Cuarto,2,6701,AR,2024-08-10 07:14:12
3550,Calle 2396,,Río Cuarto,2,1731,AR,2023-08-31 07:28:36
3551,Calle 2166,,Rafaela,3,1794,AR,2024-09-04 02:48:51
3552,Calle 4601,,CABA,1,9937,AR,2024-08-30 08:26:32
3553,Calle 1615,,CABA,1,6925,AR,2024-05-06 16:25:45
3554,Calle 3228,,Mar del Plata,1,7336,AR,2025-07-26 09:48:17
3555,Calle 6736,,Mar del Plata,1,4892,AR,2025-08-17 22:22:20
3556,Calle 1409,Piso 11 Dto C,Río Cuarto,2,5022,AR,2024-12-16 21:25:50
3557,Calle 8361,Piso 10 Dto C,Villa Carlos Paz,2,8964,AR,2025-03-01 12:18:27
3558,Calle 701,,CABA,1,2323,AR,2024-06-08 04:52:39
3559,Calle 826,Piso 8 Dto A,Córdoba,2,2870,AR,2025-03-09 17:34:04
3560,Calle 5984,Piso 1 Dto C,Mar del Plata,1,2707,AR,2024-02-10 02:11:47
3561,Calle 8669,,CABA,1,2318,AR,2024-06-20 09:37:48
3562,Calle 5928,Piso 5 Dto B,Santa Fe,3,8743,AR,2023-12-12 05:29:51
3563,Calle 5545,,Villa Carlos Paz,2,8430,AR,2025-02-28 13:01:18
3564,Calle 7196,,CABA,1,9208,AR,2025-06-21 11:05:42
3565,Calle 6974,Piso 4 Dto C,CABA,1,7566,AR,2023-10-18 12:32:14
3566,Calle 6254,,La Plata,1,1413,AR,2024-12-04 06:40:58
3567,Calle 7517,Piso 2 Dto A,CABA,1,5693,AR,2023-07-17 07:04:21
3568,Calle 3563,Piso 11 Dto C,CABA,1,7238,AR,2023-08-20 22:49:20
3569,Calle 6247,Piso 3 Dto B,La Plata,1,4355,AR,2024-04-09 07:00:09
3570,Calle 1810,Piso 2 Dto B,Mar del Plata,1,2585,AR,2024-08-11 05:20:22
3571,Calle 1676,Piso 6 Dto A,Mar del Plata,1,9378,AR,2024-04-22 06:22:58
3572,Calle 8715,,La Plata,1,7810,AR,2024-06-15 21:31:41
3573,Calle 6362,Piso 6 Dto B,La Plata,1,9364,AR,2025-05-25 08:53:49
3574,Calle 6184,,Mendoza,4,1048,AR,2023-06-18 23:21:16
3575,Calle 7970,,CABA,1,7579,AR,2024-04-22 15:39:52
3576,Calle 5645,,Córdoba,2,2861,AR,2024-01-21 11:05:05
3577,Calle 6281,,CABA,1,5590,AR,2023-08-14 01:31:31
3578,Calle 818,,La Plata,1,2543,AR,2023-09-10 07:32:29
3579,Calle 2102,Piso 9 Dto A,CABA,1,8861,AR,2023-11-14 17:56:00
3580,Calle 1434,Piso 9 Dto A,CABA,1,7561,AR,2023-07-27 23:57:06
3581,Calle 5484,Piso 11 Dto B,Santa Fe,3,8816,AR,2024-07-21 12:19:50
3582,Calle 9835,,Villa Carlos Paz,2,3208,AR,2023-10-18 08:57:03
3583,Calle 4574,Piso 9 Dto B,CABA,1,7840,AR,2024-11-08 22:38:03
3584,Calle 9059,,CABA,1,1154,AR,2025-03-08 03:03:11
3585,Calle 5135,,CABA,1,7683,AR,2024-03-11 20:52:29
3586,Calle 9772,Piso 8 Dto B,Rosario,3,8350,AR,2024-02-06 12:38:12
3587,Calle 1694,Piso 7 Dto C,Villa Carlos Paz,2,7725,AR,2024-04-08 12:35:39
3588,Calle 8309,,Mar del Plata,1,9610,AR,2023-07-28 04:33:43
3589,Calle 776,,CABA,1,9185,AR,2023-09-02 09:32:19
3590,Calle 5703,,La Plata,1,2882,AR,2024-12-30 07:37:21
3591,Calle 3187,,Mar del Plata,1,2259,AR,2025-05-05 10:34:00
3592,Calle 5398,,Río Cuarto,2,1743,AR,2024-08-30 07:14:45
3593,Calle 3976,,Córdoba,2,6853,AR,2024-08-07 14:13:09
3594,Calle 8250,Piso 4 Dto B,La Plata,1,4840,AR,2025-09-03 12:50:16
3595,Calle 2510,,Rosario,3,3525,AR,2023-12-18 00:37:49
3596,Calle 1735,,Godoy Cruz,4,4018,AR,2024-09-18 06:03:23
3597,Calle 4163,,Córdoba,2,2741,AR,2024-02-13 00:48:08
3598,Calle 612,Piso 2 Dto C,Villa Carlos Paz,2,4821,AR,2024-06-14 15:15:53
3599,Calle 3407,Piso 12 Dto C,CABA,1,6215,AR,2024-05-03 02:59:14
3600,Calle 3566,,La Plata,1,1142,AR,2025-05-05 13:48:26
3601,Calle 5533,Piso 10 Dto A,Río Cuarto,2,6011,AR,2024-11-18 21:51:06
3602,Calle 8821,Piso 8 Dto A,Rafaela,3,1526,AR,2025-09-25 15:54:59
3603,Calle 9919,,San Rafael,4,8551,AR,2025-05-26 00:30:53
3604,Calle 5385,Piso 11 Dto A,Córdoba,2,7561,AR,2025-07-03 11:53:59
3605,Calle 3536,,CABA,1,8025,AR,2025-04-08 10:24:01
3606,Calle 2230,,Mar del Plata,1,5812,AR,2023-05-23 09:45:31
3607,Calle 5008,,Córdoba,2,3797,AR,2024-06-29 00:13:47
3608,Calle 8606,,Mar del Plata,1,7746,AR,2024-05-21 13:52:57
3609,Calle 7109,,CABA,1,2542,AR,2025-08-28 12:09:35
3610,Calle 4755,Piso 5 Dto A,La Plata,1,5435,AR,2024-01-02 06:03:13
3611,Calle 505,Piso 3 Dto C,Río Cuarto,2,5008,AR,2024-11-27 10:39:17
3612,Calle 5041,Piso 8 Dto B,Mar del Plata,1,2488,AR,2023-11-05 07:55:49
3613,Calle 6977,Piso 11 Dto A,Río Cuarto,2,7824,AR,2024-07-04 14:08:04
3614,Calle 4670,Piso 2 Dto B,Mar del Plata,1,6759,AR,2024-02-28 21:23:50
3615,Calle 1065,,Río Cuarto,2,6241,AR,2024-08-31 04:38:16
3616,Calle 4917,,Rosario,3,9332,AR,2024-02-08 04:42:49
3617,Calle 1157,,CABA,1,6215,AR,2024-12-21 11:36:36
3618,Calle 2970,,La Plata,1,1577,AR,2024-02-01 01:48:49
3619,Calle 6253,Piso 7 Dto C,La Plata,1,3838,AR,2024-01-21 19:03:20
3620,Calle 3797,,Córdoba,2,5096,AR,2023-09-27 06:15:50
3621,Calle 8877,,Rafaela,3,4776,AR,2024-08-22 15:29:48
3622,Calle 2438,Piso 5 Dto A,Mar del Plata,1,7957,AR,2024-02-06 00:11:30
3623,Calle 4427,,CABA,1,5913,AR,2025-07-17 17:47:02
3624,Calle 3902,Piso 5 Dto A,CABA,1,7077,AR,2023-10-12 06:30:23
3625,Calle 8632,Piso 7 Dto B,San Rafael,4,1610,AR,2025-07-02 17:33:33
3626,Calle 4719,,La Plata,1,3893,AR,2024-12-22 02:04:56
3627,Calle 9085,,Mendoza,4,8368,AR,2024-06-26 20:37:14
3628,Calle 9464,Piso 6 Dto A,CABA,1,5456,AR,2025-05-20 00:56:28
3629,Calle 4076,Piso 10 Dto B,Rosario,3,5642,AR,2024-09-24 14:27:52
3630,Calle 1575,Piso 8 Dto B,Mar del Plata,1,1734,AR,2024-06-10 17:50:19
3631,Calle 8570,,Mar del Plata,1,6574,AR,2024-07-04 14:17:39
3632,Calle 7461,Piso 4 Dto B,Mar del Plata,1,7585,AR,2024-12-12 02:26:23
3633,Calle 7041,Piso 8 Dto C,La Plata,1,8487,AR,2023-05-31 11:28:40
3634,Calle 7497,,CABA,1,8098,AR,2023-07-24 23:41:45
3635,Calle 7215,,La Plata,1,4520,AR,2025-07-27 09:12:11
3636,Calle 7341,Piso 2 Dto B,Mar del Plata,1,8871,AR,2024-11-12 21:43:17
3637,Calle 5338,Piso 1 Dto C,Mar del Plata,1,2254,AR,2025-08-26 05:46:45
3638,Calle 328,Piso 11 Dto A,Villa Carlos Paz,2,9051,AR,2024-08-02 10:21:09
3639,Calle 2961,,Mar del Plata,1,7028,AR,2025-03-11 15:38:20
3640,Calle 306,,Villa Carlos Paz,2,6490,AR,2025-01-30 07:09:43
3641,Calle 9448,Piso 4 Dto B,Mar del Plata,1,6093,AR,2023-07-15 18:38:33
3642,Calle 4331,Piso 3 Dto C,Mar del Plata,1,2181,AR,2025-05-07 15:35:54
3643,Calle 9631,Piso 3 Dto B,Rafaela,3,3037,AR,2024-08-15 01:31:06
3644,Calle 5414,,Mendoza,4,9829,AR,2024-09-19 21:23:04
3645,Calle 7010,Piso 12 Dto A,Santa Fe,3,5929,AR,2025-07-12 17:21:27
3646,Calle 6739,Piso 4 Dto C,Mendoza,4,5005,AR,2025-01-27 13:39:41
3647,Calle 6314,Piso 4 Dto B,Rosario,3,4616,AR,2023-06-04 10:19:59
3648,Calle 357,Piso 2 Dto A,Córdoba,2,9999,AR,2024-12-12 05:28:00
3649,Calle 3415,Piso 1 Dto B,Córdoba,2,3415,AR,2025-06-04 18:17:30
3650,Calle 6162,,Mar del Plata,1,7345,AR,2024-09-25 19:52:15
3651,Calle 3184,,CABA,1,5157,AR,2024-08-20 07:36:13
3652,Calle 9751,Piso 5 Dto B,Córdoba,2,5007,AR,2024-05-01 09:02:36
3653,Calle 2467,Piso 4 Dto A,CABA,1,8204,AR,2025-02-19 01:19:48
3654,Calle 784,,Mar del Plata,1,8315,AR,2024-08-16 06:59:16
3655,Calle 7553,,La Plata,1,7774,AR,2023-12-03 02:54:02
3656,Calle 7283,,La Plata,1,9346,AR,2025-09-13 00:36:30
3657,Calle 8002,Piso 8 Dto B,San Rafael,4,7133,AR,2024-07-02 11:49:25
3658,Calle 3923,Piso 5 Dto C,Río Cuarto,2,3266,AR,2024-11-06 03:21:20
3659,Calle 7532,,Santa Fe,3,8802,AR,2024-12-30 17:54:35
3660,Calle 7788,Piso 5 Dto A,Mar del Plata,1,3462,AR,2023-06-09 23:52:54
3661,Calle 6902,,Godoy Cruz,4,6048,AR,2025-03-27 12:28:31
3662,Calle 1447,Piso 2 Dto B,La Plata,1,4402,AR,2024-03-24 01:20:42
3663,Calle 954,,Mar del Plata,1,5550,AR,2023-06-27 00:51:49
3664,Calle 6528,,Santa Fe,3,4967,AR,2024-07-30 06:48:05
3665,Calle 4001,Piso 9 Dto B,Villa Carlos Paz,2,6987,AR,2024-05-22 03:36:43
3666,Calle 3282,Piso 11 Dto A,CABA,1,8042,AR,2023-06-24 13:00:27
3667,Calle 221,Piso 1 Dto B,Río Cuarto,2,1473,AR,2023-09-05 05:27:15
3668,Calle 4023,Piso 5 Dto C,Mar del Plata,1,7904,AR,2023-09-03 20:28:07
3669,Calle 9796,Piso 9 Dto C,Mar del Plata,1,6150,AR,2023-09-07 19:39:27
3670,Calle 5215,Piso 9 Dto A,CABA,1,5533,AR,2025-01-19 03:55:46
3671,Calle 5021,Piso 8 Dto B,La Plata,1,2523,AR,2025-07-07 09:16:18
3672,Calle 6691,,Río Cuarto,2,5598,AR,2025-04-22 00:08:22
3673,Calle 6552,Piso 11 Dto C,Villa Carlos Paz,2,9971,AR,2023-12-20 18:17:47
3674,Calle 6110,Piso 12 Dto A,Córdoba,2,7621,AR,2024-10-19 23:27:02
3675,Calle 6143,,San Rafael,4,5525,AR,2024-01-15 21:01:12
3676,Calle 3794,,Río Cuarto,2,4046,AR,2025-06-15 02:22:21
3677,Calle 285,Piso 6 Dto B,La Plata,1,4964,AR,2025-08-14 03:21:40
3678,Calle 1100,Piso 5 Dto A,CABA,1,2101,AR,2024-04-05 23:33:25
3679,Calle 6366,Piso 7 Dto A,Rafaela,3,8938,AR,2024-08-25 17:29:13
3680,Calle 3494,,CABA,1,5150,AR,2025-04-09 22:15:16
3681,Calle 5564,Piso 3 Dto B,Río Cuarto,2,5902,AR,2024-08-17 19:59:16
3682,Calle 3080,Piso 6 Dto C,Rosario,3,5620,AR,2023-10-13 04:16:45
3683,Calle 2728,Piso 12 Dto A,Mar del Plata,1,4697,AR,2024-11-11 02:55:41
3684,Calle 6657,Piso 7 Dto B,San Rafael,4,8849,AR,2024-08-17 20:01:00
3685,Calle 3336,,CABA,1,1141,AR,2023-12-11 14:04:05
3686,Calle 3205,Piso 5 Dto B,La Plata,1,9757,AR,2023-09-04 23:59:22
3687,Calle 8639,,Mar del Plata,1,2948,AR,2025-06-03 13:43:33
3688,Calle 5632,,Villa Carlos Paz,2,9560,AR,2024-08-19 14:36:06
3689,Calle 1245,Piso 3 Dto C,Río Cuarto,2,6411,AR,2024-11-16 19:16:36
3690,Calle 6174,,Rosario,3,4524,AR,2025-08-18 19:28:15
3691,Calle 9628,,CABA,1,9974,AR,2023-07-08 18:32:29
3692,Calle 8731,Piso 2 Dto B,Córdoba,2,4097,AR,2024-06-11 12:32:02
3693,Calle 2836,,Mar del Plata,1,7061,AR,2025-04-24 17:27:33
3694,Calle 853,,Córdoba,2,3840,AR,2023-08-12 08:31:30
3695,Calle 7737,,CABA,1,2427,AR,2024-08-07 09:21:00
3696,Calle 3222,Piso 4 Dto A,Córdoba,2,6838,AR,2024-11-19 00:51:44
3697,Calle 1029,,CABA,1,4109,AR,2023-08-05 11:25:52
3698,Calle 169,,Santa Fe,3,2635,AR,2023-07-18 17:09:44
3699,Calle 6673,Piso 6 Dto C,Río Cuarto,2,6125,AR,2024-09-13 17:45:56
3700,Calle 7081,Piso 4 Dto C,Mar del Plata,1,6333,AR,2024-08-19 14:07:38
3701,Calle 3011,,Mar del Plata,1,3316,AR,2025-01-26 15:30:23
3702,Calle 4373,,San Rafael,4,7831,AR,2024-08-24 13:48:43
3703,Calle 1688,,Río Cuarto,2,7265,AR,2024-12-17 03:23:14
3704,Calle 283,,Córdoba,2,3622,AR,2024-05-28 10:51:53
3705,Calle 2024,,Mar del Plata,1,7838,AR,2025-06-26 02:16:02
3706,Calle 1372,Piso 11 Dto B,Mendoza,4,7588,AR,2024-01-25 20:40:17
3707,Calle 9314,,Villa Carlos Paz,2,9668,AR,2024-03-01 16:10:09
3708,Calle 9387,,Villa Carlos Paz,2,1182,AR,2024-10-23 08:19:32
3709,Calle 5763,,Córdoba,2,8468,AR,2023-07-21 08:40:48
3710,Calle 2389,Piso 1 Dto A,Córdoba,2,5379,AR,2025-09-20 03:41:24
3711,Calle 2111,Piso 5 Dto A,La Plata,1,3000,AR,2023-12-16 20:35:54
3712,Calle 4838,,Córdoba,2,6426,AR,2025-07-08 22:17:28
3713,Calle 378,Piso 12 Dto A,Rafaela,3,1261,AR,2024-12-16 11:16:47
3714,Calle 470,Piso 3 Dto A,Mar del Plata,1,1209,AR,2025-02-14 03:08:51
3715,Calle 7817,Piso 5 Dto B,Santa Fe,3,6588,AR,2023-07-09 17:07:28
3716,Calle 4214,Piso 2 Dto C,Córdoba,2,8137,AR,2025-01-04 04:08:04
3717,Calle 3347,Piso 1 Dto A,Godoy Cruz,4,6394,AR,2024-11-06 13:42:11
3718,Calle 3614,Piso 9 Dto C,CABA,1,9697,AR,2025-07-04 04:11:10
3719,Calle 6241,,Godoy Cruz,4,2213,AR,2024-03-21 00:22:13
3720,Calle 6828,,CABA,1,1377,AR,2023-09-19 23:44:46
3721,Calle 3171,,San Rafael,4,5578,AR,2025-05-23 18:03:13
